ID,NAME,FOLLOWER_COUNT,ANSWER_COUNT
39957694,眼看着所在行业日渐衰退是种怎样的体验？,42943,1467
33423287,你所见到过的学习最勤奋的人的故事是什么？,45174,726
41119071,不好的运气可以多大程度上毁掉一个人的努力？,42218,2352
26828496,为什么我书读得越多，越看不起周围的人？,64710,7852
23513628,男女交往中男性的核心竞争力是什么？,53720,852
29964630,有哪些像《极简欧洲史》这样好读又深入的历史类书籍？,37740,406
24243644,成年了想投资股票，该如何入门？,46933,823
31818264,哪些行为会让你觉得对方很有教养？,114298,5277
26072319,要想穿衣服好看，男生需要练好哪几块肌肉？,48337,267
20089978,白手起家在我们这个年代还适用吗？是否有人能真正做到？,43507,687
33913345,有哪些小而精致的卧室？,129878,1200
19661829,经济学入门必读书籍有哪些值得推荐？,64373,409
26792975,你认为人性最大的「恶」是什么？,50126,4749
37885340,2015 年你心目中的十大佳片有哪些？,34290,1040
28893681,赚钱的逻辑是什么？什么规律或观念使人与人赚的钱产生了巨大差别？,64056,546
19763541,有哪些快速入睡的妙招？,83034,3716
21388193,知乎都有哪些值得推荐的专栏？,39867,116
20161454,大学四年应当如何度过？,80895,1167
32234146,男孩由丑变帅是什么样的感觉？,37538,1804
20250938,女生怎么追男生？,53346,1385
20499534,如何有效率地制作 PPT？,39566,146
26344285,25 岁，开始害怕 30 岁还碌碌无为，却不知道如何前进，该怎么办？,47023,490
36359696,2015 年「双十一」有哪些值得购买的商品？,31605,402
36734444,有哪些甜炸的让人少女心爆棚的电影电视剧或动画漫画？,50604,2334
23089455,有哪些简单暴力看着很畅快的电影？,40890,822
27104947,有什么适合在家自己做的小零食？,52742,367
26191789,出身富贵人家，有哪些方面值得人向往？,44062,1909
41107678,不会撩汉的人强撩是一种什么样的体验？,49103,3494
38766625,有哪些事让你后来才发觉「好像有哪里不对」？,70985,4251
22524624,听过最落寞的一句话或诗句是什么？,53269,8061
37421031,你的男朋友/老公做过哪些让你少女心爆棚的事情？,78551,5324
34406872,有哪些我们觉得荒谬的事，却有着合理的经济学解释？,49803,585
28544155,你是如何转行的？转行容易吗？,119043,2671
36084748,你有哪些特别的生存法则？,62914,946
28260522,有哪些值得推荐的类似知乎、豆瓣的网站？,40400,171
22423112,有什么话不应该和小朋友说？,38571,1467
38714506,如何让别人心甘情愿地把他所学的教给我？,55298,1966
27776003,努力了七年却依旧被中产阶级家庭子女完爆，我该如何调整心态？,44110,2675
39851186,关于人性，你最想讲的一个故事是什么？,109415,5312
24114364,适合中国人的现代厨房是什么样的？,48672,228
21888681,如何在人多的稍陌生聚会场合表现得自信、自如、外向？,42095,195
26933347,一个人的教养如何体现？,120703,4984
27278398,到底什么叫「爱自己」？,61073,1752
31092804,从事食品行业和餐饮行业的人，不会去吃哪些食品？,117034,2576
22683987,有哪些很好用的小众 app？,110005,1302
23265030,生活中有哪些偷懒技巧？,61190,761
35242211,史书中有哪些细思恐极的细节？,62373,737
20050062,如何瘦小腿？,58819,247
27202393,在庭审中有哪些搞笑、离奇的事？,41120,484
26096314,要想穿衣服好看，女生身上哪些地方需要注意锻炼？,44855,518
35924881,有哪些关于孤独的名言，句子或语录？,51171,4101
24788456,ISIS 是一个什么样的组织？它的资金是哪来的？,37322,160
20867347,怎样的厨房设计是最好的？,50995,286
20783044,贫穷会让孩子感到自卑吗？,65859,14060
36925599,有哪些十三年前（2005 年左右）看似不靠谱的预测成真了？,54635,2961
25955712,当你追求女生时，你们聊些什么？,41276,716
24917544,你生命中最艰难、痛苦的一段日子是如何度过的？,66516,3209
24266716,如何优雅地用一句话表达对一个人的想念？,38787,4010
27309613,有什么用习惯了会重复购买的好物推荐？,53330,424
22790970,如何成为聪明的人？,40971,568
32094733,拥有稀有的姓是种怎样的体验？,94097,32697
19859632,哪些行为容易得罪别人，自己却不容易察觉？,36557,829
29087926,你看过最文艺的一段电影台词是哪一段？,39374,1943
31008989,有哪些鲜为人知的网络冷知识和技巧？,42447,194
22023880,淘宝上有什么东西送爸妈比较好？,36860,337
35215759,生活中有哪些行为是高情商的表现？,63573,1194
39474276,有哪些让你极力想推荐，庆幸读到的好书？,203706,6527
21940510,你每天必读的微信公众号有哪些？内容是哪方面的？,37742,1236
22633562,不浮躁的社会是什么样的？,35103,1599
34011097,如何在大学赚到一万元？,104881,4592
26606388,流落在北京的 80 后北漂们的未来在哪儿？,37176,877
38342690,阅读对人的影响有多大？,43092,3027
36473889,大陆八十年代开放到什么程度？,37688,628
34490046,有什么相见恨晚的零食？,71590,1589
36088643,有哪些优秀的沟通思路？,70102,391
23733875,有哪些好玩的神转折段子？,46959,1622
30877650,「离开」是一种什么样的体验？,56178,7039
21650774,怎么知道自己是怎样的人？,67437,849
25259437,装修全用宜家是否合适？,42717,783
22436320,Coursera 上有哪些课程值得推荐？,44167,84
22690292,为什么现在很多年轻人愿意到发达国家工作或移民，即使过得平淡，远离亲友，仍然义无反顾？,40934,1670
38054671,有什么经济学技巧可以用于日常购物？,49665,345
19964959,怎么确定对方是能一辈子和我在一起的人？,37584,1296
24272298,如何确定你真正想做的事情到底是什么？,39097,394
19568396,你觉得自己牛逼在哪儿？为什么会这样觉得？,37024,1278
22456239,读了很多书，但是都忘掉了，读书的意义在哪里？,78795,6707
22762170,怎么穿出日系风格？,51619,355
34497523,情商低有多讨人厌？,39179,5048
20768038,如何完成标准的深蹲？,43897,103
27004700,如何系统性学习摄影后期调色？,51141,101
27020383,你最勤奋的时候到过什么程度？,68265,1741
37284137,你见过最丑的设计是什么？,87870,6521
31081639,一个人太孤单，养点什么比较合适？,39559,3230
36359987,在校男学生如何才能穿搭得低调又优雅呢？,62885,657
26585277,什么叫做走心的文案，怎么写走心的文案？,47431,520
21189435,真正合理的健身训练流程是什么？,45474,142
26129205,你有哪些回购过五次或五次以上的护肤品？,130036,2765
31168109,如果被困到同一天里，如何跳出时间循环？,46061,2395
23329386,人在什么时候最舒服？,34031,7925
28204924,淘宝上有哪些商品能让你感叹「啊，万能的淘宝！」？,88160,1679
26814125,你是如何将词汇量提升到 2 万，甚至 3 万的？,42207,180
36255414,你有哪些相见恨晚的糖？,42518,1165
20376244,如何玩转抓娃娃机？,41105,542
26637558,如何把握住 20 - 29 岁阶段大脑第二次发育和可塑期？,38411,473
39525312,如何帮助这位长期被欺负、群殴，甚至被逼吃屎的同学？,30942,1663
20161362,如何用好谷歌等搜索引擎？,40630,129
24912697,面对他人恶意的言语，如何反应才能显示出高情商？,61073,1153
24678497,有哪些漂亮又好养的植物？,58757,925
21113705,如何欣赏一张照片的构图？有哪些构图强大的摄影作品？,41332,124
20995711,每天和异地女朋友聊天、发短信都能聊些什么呢？,52359,1559
29649338,二十几岁的女生不想穿那些网红卖的衣服，感觉不上档次，也不想选奢侈品，该挑选哪些品牌呢？,92783,686
27513493,努力学习的意义到底在哪里？,88963,3563
22332149,如何设计一张高品位高水准海报？,45284,217
28404866,怎样在一年之内赚到 15 万元？,86012,2076
34164416,在中国做女人是种怎样的体验？,41061,2860
29604768,有哪些作品表面「三观奇歪」，骨子里「三观极正」？,45361,2099
23249047,穿高跟鞋时的正确走路姿势是怎样的？,36476,471
19587555,为什么中国有很多人提倡和鼓励移民？,34601,1419
19740572,怎么才能把英文字写得漂亮？,43307,123
20450897,有哪些好吃的便捷菜谱？,36286,242
20772183,长期跑步如何保护膝盖？,47396,286
26662321,努力就可以上清华北大吗？如果可以，怎样做？,72195,2529
25695922,女生有文化到底有多重要？,42699,1409
34603019,如何打扮才能让不会打扮的女孩变成美女？,52113,605
36217733,你身边有勤奋的富二代吗？,33462,1631
40413045,有什么尖货值得推荐？,31206,168
21102664,什么是气质？如何培养气质？,65693,670
25523892,如何通过短时间交谈和观察判断候选人人格特征和价值取向？,35812,195
36011633,中国现在到底有多强大？,99239,5627
20767176,你最尴尬的一次经历是怎样的？,95173,12784
36296597,你为了追求妹子，都 get 过什么技能？,37281,955
20052781,内向、不善社交的人如何建立人脉？,51476,618
30734817,「字如其人」是真的吗？这能看出什么？,38217,5548
19649819,哪个牌子的防晒霜比较好？,52512,657
22953113,有哪些被埋没了的好歌？,36676,1498
23228162,有哪些鲜为人知却非常有意思、好用的 Chrome 扩展？,44478,400
24407926,一个人生活，怎样才能把日子过得优雅而且有品位？,88543,1266
20137814,怎样写一封得体的电子邮件？,35846,114
36867384,哪些游戏玩物不丧志 、能学到知识？,70595,1970
30610574,哪一款包可以优雅地放入 MacBook、iPad 和一些简单的日用品？,41763,497
36033027,真正地放下，是种怎样的体验？,38632,6739
20874376,如何选择各个价位段的西服？,35789,133
31318753,你在一座城市做过最孤独的一件事是什么？,40636,10606
36539555,有哪些惊艳到你的句子？,205583,12580
20874566,Zara、H&M、GAP 和优衣库各自的竞争优势是什么？,34771,178
26225856,和成熟女人谈恋爱是什么感觉？,44515,1030
24865212,在北上广深打拼的单身年轻人的生活状态是怎样的？,76640,3976
23297146,大学校园旁的奶茶店，位置还行，效益一般，如何改善？,36655,430
29154590,日本到底哪里好？,39574,1279
20434800,有哪些称得上优秀的网络小说？,56268,2911
20688045,你的家装修成什么样子了？有哪些最实用美观的设计或先见之明？,43212,165
22763183,有哪些餐具或厨具可以让人幸福感大增？,43356,326
21996010,优秀的人因为什么原因而优秀？,60071,1051
20030360,你用过的最让你震惊的网站有哪些？为什么？,33592,237
37312904,医生遇到过哪些「这居然都能活下来」的病人？,59984,935
19550362,学习一个新领域的知识的最佳方法和最快时间各是什么？,48439,173
21881838,哪一段话让你有醍醐灌顶的感觉？,35079,334
29896587,男生什么状态才体现出他已经爱上你了？,51298,3299
26014277,怎样拥有学霸那种一学就是十几个小时的精力？,58376,688
41035200,《疯狂动物城》（Zootopia）中有哪些有趣的细节？,31265,1614
31141761,什么时候你会觉得群众是愚蠢的？,81581,6235
20285676,有哪些值得推荐的学习网站？,43743,202
19663468,最容易移民的国家是哪个？,43935,251
20043600,如何逐步地提高自己的意志力？,34343,290
20336230,怎么在淘宝上淘到原单货？,35838,388
35023104,有哪些让你相见恨晚的美容妙招？,169622,1061
19996012,哪些你熟知的重要知识或方法，外人却常常因不了解而陷入困境？,30966,189
36096595,女生冬天该如何穿或搭配裙子？,45970,217
37654401,作为心理咨询师或精神科医生，你看到哪些非专业人士会惊讶的人性秘密？,47923,424
31997695,恋人之间的最好状态是怎样的？,178566,11333
31884662,有哪些没专业知识就 get 不到的笑点？,35849,1654
28783772,生在显赫的家族里是什么体验？,48531,1755
33596037,有哪些你 20 岁之前不信，30 岁后深信不疑且奉为圭臬的话和道理？,36182,1193
30071084,南京和杭州，我应该选择哪个？,35742,1034
23972671,接触人性阴暗面最多的是哪些职业？,48716,1482
23914832,平面设计师是如何找素材的？,40142,174
24636633,恋爱关系中最可笑最心酸的事是什么？,49060,6947
24762672,男朋友生日送什么礼物好？为什么？,54663,1494
27221665,为什么很多人即使工资不高，也要拥挤在大城市生活？,43074,3941
23050480,你用过哪些极其好用的文具？,37385,455
23049278,有哪些比小说更好看的商业故事？,64521,336
20318161,如何快速有效地学习日语五十音？,47728,639
32308302,你听过的最好笑的逻辑反转的笑话是什么？,37136,713
36824276,什么样的男生让你觉得 low 到爆？,92239,11905
20253546,算命先生是怎么帮别人算命的？,31905,602
19730044,如何订机票最划算？,62850,336
24871100,读史时，哪些故事让你动容？,60783,2131
30562488,怎样能让皮肤变白？,58104,610
20931360,衣服的常见面料如何区分，什么样的面料才算好的面料？,37091,70
19939731,如何做出好吃的牛排？,38192,256
35604716,学习英语给你带来了哪些机会？,57774,692
29535185,人际交往中需要避免哪些自身不易认知的不良习惯？,57779,560
35702067,男生十七岁要知道哪些事？,30060,1738
37856401,有哪些结尾惊为天人，开头却很平淡的电影/电视剧/动画/漫画/小说？,31638,2205
27201123,如何保证自己不长残？,37802,577
20770272,如何变成有趣的人？,79769,901
22480996,你的家传祖业有什么精彩的内行故事？,38212,970
26190033,和成熟男人谈恋爱是什么感觉？,34548,1017
23813876,如何做到为人和善又不失强硬？,33332,312
21183629,如何美白？,91353,942
31681497,如何理解「我爱你，我只是不再喜欢你了」？,40099,4508
20636030,你送过或收到过什么特别的礼物？,35834,1684
30770284,网易云音乐有哪些值得收藏的歌单？,55005,477
20233670,和女生聊天如何避免一问一答式的对话？,43761,511
33734678,有什么让你相见恨晚的 iPhone 使用技巧？,62193,741
35903519,在过去的岁月中，你经历过什么样的故事足以温暖你余下的一生？,39877,1463
21128507,为什么富人越来越富，穷人越来越穷？,60366,1988
20666092,怎样的人称得上是个「有趣的人」？,34880,664
21850038,你做过最机智的事情是什么？,45702,2115
30196611,有哪些直戳心灵的情诗？,43361,2730
26004941,有哪些长得比较逆天的动物？,42631,619
29318344,有哪些可怕的故事？,71867,2433
25485795,男生长得难看怎么办？,31258,962
27722576,初入商海的年轻人应该懂得哪些基本的规矩和潜规则？,31392,134
22468846,去哪里找到好看又实用的餐具？,51861,213
20956240,哪本书里的情话最感动你？,64539,3262
28013848,如何高效地使用搜索引擎？,37625,81
31584701,有哪些细思恐极的短故事？,153086,11050
22414663,哪些镜头是演员失误或出现意外成就的经典之作？,44358,524
30785327,两千人民币想出国穷游可以去哪个国家？,42349,1101
39812585,有哪些成本10元以下，能带给人美好享受惊艳感、适合学生和初学者的艺术创意？,38642,394
33510727,被父母暴力对待过的中国孩子也会在成年后出现大规模的心理创伤吗？,34466,4007
22316395,如何用保险保障自己的一生？,81822,410
22537613,有哪些适合男士冬天穿的外套值得推荐？,34213,135
31185847,国际社会中，中、美、俄这类国家有哪些典型的「耍流氓行为」？,60128,720
34493177,有哪些「有它我就能吃两大碗米饭」的菜？,84199,8411
31622137,哪一幕让你觉得生活不容易？,32455,2709
31918396,有哪些关于暗恋的诗句、短文或书籍、音乐、电影？,78174,5477
33987411,有一个有趣的女朋友是种怎样的体验？,41380,2015
19972643,朝鲜是个怎样的国家？,31055,610
22316489,有什么适合成年人玩的智力玩具？,32801,525
24181268,男生怎么样才能留长头发？,47717,3088
30460976,有哪些好看的情侣头像？,65279,3264
30783466,哪些书能看一辈子？,45564,1884
28880482,工作能力强的人有哪些共同特征？,99597,839
32071242,哪些英语用法是普通中国学生最生疏的？,54512,307
36068918,美国究竟发达到什么程度？,48327,1082
21829529,有哪些像《董小姐》《夜空中最亮的星》这样很好听的歌？,29654,1092
19709258,雅思要如何准备？,69626,734
27588491,Excel 到底有多厉害？,65304,256
35323042,如何从根本上提升气质？,42635,975
29298001,两性关系里，身为女人的你最看重的是什么？,33424,1183
20813614,金庸小说里有哪些不易发现却很打动人的小细节？,41159,1617
27297809,怎样用 Mac 和 iPhone 高效学习？,41836,314
37453271,知乎里最让你耳目一新或惊奇到下巴掉到地上的提问是哪个？,34420,219
26854003,字写得好，是种怎样的体验？,48573,3331
20586917,信息图（infographic）是怎么做出来的？,32286,72
34643719,你什么时候被狗的智商震惊了？,65491,5975
36529409,你为了追求汉子，都 get 过什么技能？,32172,1484
27464941,你做过哪些让人吃了赞不绝口的拿手菜？详细做法是什么？,90994,938
25309580,让孩子背诵古诗词、古文有什么意义？,38031,4253
29467612,你遇到过最糟糕的追求方式是什么？,39168,4211
23796174,什么样的女生看起来很干净，很干练？,48004,524
30218924,你在大学里是怎样赚到钱的？,33318,933
28297599,你听过或写过最棒的故事是哪一个？,34728,1140
36651654,你发现了哪些基于个人经验的神秘现象？,40762,4022
37338679,有哪些既美味又健康的食品适合健身和减肥爱好者？,46286,339
40204655,如何看待「女孩跟男友回农村过年，见第一顿饭后就分手」这个假新闻？,26414,4047
37855026,有哪些第一眼就感觉到震撼的图片？,35852,1286
27784404,日常生活中你有哪些能让皮肤变好的小习惯?,169459,1987
27621996,年轻人如何预防和及时发现癌症？,47941,555
21982235,贫穷有多可怕？,93924,9654
21324385,一周之内真的能摸清一个行业吗？如果能，该如何做？,45196,230
21436954,如何改善说话时没底气这种情况？,41397,331
27936550,年收入 15 万元左右的年轻人如何理财？,64869,1237
26157038,有哪些令人动容的遗书、遗嘱、遗折、绝命词？,53196,4957
25504353,经常上知乎会带来什么错觉？,30207,1728
20618648,你遇到过哪些让你眼前一亮、醍醐灌顶或对你改变很大的理念？,31510,669
26441300,比一个人吃火锅更孤独的事有什么？,60088,15848
36246233,做客孩子临走时带走几只玩具，我的孩子抗拒并一直哭，要怎么开导？,40044,9345
26095733,给子女名字没起好会对子女造成多大的伤害？,54954,8341
26678269,有哪些男性认为是「常识」的事情女性会认为不可思议？,58635,1537
29848880,男生需要的基本款夏装有哪些？,34214,197
28387838,如何看待部分海外名牌大学留学生在毕业后不回国效力？,34103,3668
23427617,如何构建自己的笔记系统？,46850,190
19603341,面试的时候，如何自我介绍？,74000,449
20543245,如何判断人的情商高低？如何提升情商？,35901,236
27605852,2015 年全国房价会呈什么趋势？,26225,406
29594460,新海诚风格的画面是手绘的还是 Photoshop 就可以达到的？后期过程是怎样的？,37246,410
20079854,大学和职场脱节在哪里？,35047,672
24153136,日常生活中有哪些可以少走的弯路？,31539,239
33947484,人所能做到的最大的善良是什么？,34838,2574
35269563,大学生日常裸妆/淡妆怎样化？,80570,545
19733182,什么样的简历不被 HR 看中？,36100,239
19980504,如何给美食拍照？,44920,463
20456198,父母有哪些令人难以接受且常见的逻辑或思维模式？,71995,10343
24190182,有什么在私家车上使用的神器或配件？或者是汽车上爆好用的物品？,39054,384
37422532,能很好地控制住自己是一种什么体验？,32816,567
31750592,你们吃过的最好吃的东西是什么？,40643,6775
30166462,日常生活中有哪些致命却易被忽视的安全隐患？,43242,546
36393515,有哪些类似优衣库，主打基础款，款式简单、品质不错的服装品牌？,44731,245
19689722,最好听的情话是什么？,89562,7559
19975029,女性在穿戴内衣方面有哪些误区？如何矫正错误的习惯？,42933,236
29312685,聪明有什么坏处？,41909,3965
37672919,为什么越努力，越焦虑？,96331,3995
31091240,有一个有趣的男朋友是种怎样的体验？,40167,2292
42173009,如何看待 4 月 3 日「望京 798 和颐（如家）酒店女生遇袭」事件？,25085,3085
31232649,过去的十年，你有哪些值得留下的人生故事？,27863,1951
34231281,与性工作者交往，乃至结婚是什么体验？,30501,744
20551945,性格内向真的不好吗？,46469,1503
20407751,如何找到适合自己的发型？,74959,485
29057201,你见过最美好的女生是什么样的？,43486,2419
24937466,长远看，妻子漂亮很重要吗？,42071,2492
20987759,如何为 PPT 找合适的配图？,34092,70
24389300,生活中有哪些令你怦然心动的时刻？,51630,6956
37147220,宇宙中有哪些细思恐极之事？,61906,2170
27920090,如何在一个寒假内变美？,40686,399
26220235,什么样的男人能轻松泡到妞？,50603,2438
21606103,有哪些经典款的女包？,29937,206
33041708,当下中国有哪些反智主义的现象？,58870,2276
21392028,日本有什么物超所值的东西是中国买不到或价格太贵的？,32857,195
40007169,有哪些漂亮的女性剧照或电影截图？,85468,6261
35713706,作为医学生，你经历或老师讲述过的令人印象深刻的病例有哪些？,113735,4761
22052973,如果我来到你的城市，你将带我去哪玩？,30665,1477
19606796,「钻石」是 20 世纪全球最精彩的营销骗局吗？真的没有价值？,35261,882
35713301,外国人有哪些对中国的刻板印象会令中国人大吃一惊？,94654,2872
21149829,什么样的朋友是真正的好朋友？,109595,14014
31044894,有哪些网上自学课程的好网站？,42660,195
20077914,怎样利用 iPad 学习？,41835,242
38200535,成功将装逼的人打脸是一种怎样的体验？,48435,1817
28409136,就 2015 年初而言，国人的审美大体处于一个什么样的水平？,30122,684
22979658,男生如何高效地打扮自己？,58676,376
27705220,月薪 2 万元是一种怎样的体验？,30023,2062
35854666,为什么有的同学家境不是很好，还不用功读书？,37574,2116
37833119,大学读哪些书可以增加知识，或者是提升眼界？,52928,935
27564370,如何去除鼻子上的黑头？,65014,816
27871104,怎样的言行举止可以反映一个人的教养和内涵？,36080,804
26660935,减脂的关键到底在于哪一点？,51819,907
20794842,胖子和瘦子剖开之后的对比真的是这样的吗？,32657,949
19771045,有哪些「早读早超生」的书？,33703,517
35404603,一分钟内编出的离奇故事是什么样的？,30797,1236
19860596,女性性工作者最后的归宿一般是怎么样的？,40975,1398
38408540,热米饭里拌什么好吃？,54306,9649
23147606,大胸如何防止下垂？,45929,620
34643605,有哪些普通大众难知道但医生大多清楚的事？,49585,558
24862754,在北上广深打拼的情侣生活状态是什么样的？,48318,1344
30150181,被传销洗脑是怎样的过程？,39823,1406
23703464,什么是「极简主义」的生活方式？,57342,1308
21663896,在家如何做出美味的火锅汤底、蘸料？,51087,380
28237073,身体上的哪些迹象表明你正在衰老？,61668,7033
30594270,如何健康地丰胸？,49670,834
33241584,中国未来国运如何？,30773,537
20528173,有哪些质量很棒但人气不高的冷门漫画？,29835,1010
35645891,人为什么要善良呢？,39615,5418
34947176,哪些翻译让你感叹「语言是如此之美」？,50961,1808
24957313,有什么细思恐极的图片？（非恐怖）,41509,864
24356875,男生有哪些特质或细节能让女生心动？,33887,1774
28066166,如何评价电影《西游记之大圣归来》？,25261,2619
22845785,哪些行为是浪费时间？,31648,1164
36138449,有哪些令人惊艳的古文？,55430,2438
39248747,你喜欢的让人脸一红的深情句子有哪些？,61313,1875
27278729,你有哪些舍不得删的好电影？,34939,962
35798442,你在旅行途中遇到过哪些感人的人或事？,32377,2672
20282222,怎样认识比你优秀的人并和他们成为朋友？,49059,557
27549647,有人在不经意间或是在世界上绝大部分人都毫不知情的情况下拯救了世界吗？,30406,283
21929143,如何有效地进行资料整理？,30471,86
20899988,如何入门 Python 爬虫？,50010,228
26440561,有哪些值得每天一看的网站？,30568,308
40245582,有哪些类似「西瓜最中间那一口」的美食？,46161,8666
37925102,去过 100 个以上的国家是种怎样的体验？,37682,410
21377595,淘宝网有哪些鲜为人知的使用技巧和功能？,36124,256
21769517,你在淘宝上买过哪些很偏门但是很满意的东西？,29200,217
21726594,同样 25 岁，为什么有的人事业小成、家庭幸福，有的人却还在一无所有的起点上？,26368,788
23523696,有哪些鲜为人知的历史照片？,49915,344
20527159,如何成为一个能独立思考的人？,48772,1023
36215808,牢狱生活是种什么体验？,34580,309
21179967,如何透过身边小事发现某些大趋势？,37340,439
22911902,有哪些歌热血奋发节奏感强烈让人一听就元气满满很想去战斗的？,27558,1367
36864185,历史上有哪些残忍的科学实验？,39275,353
28137174,在和男生交往中，你有哪些建议、经验或教训？,52638,842
28361409,如何在气场强大的人面前做到不卑不亢？,57677,2289
20167345,适合新手的化妆品有哪些​​推荐？,36387,213
24245160,有哪些好看的日常用的杯子？,54817,685
26222059,中国有哪些恐怖的民俗？,38700,1361
24210550,你遇过的最温暖的瞬间是什么？,57912,6868
19637333,备考 CPA 的，有哪些经验可推荐？,63822,459
23093482,生活中有哪些优雅的小动作？,30857,570
21778055,有哪些令人听到就心情大好的歌？,35137,2222
19618421,中国楼市房价是否会崩溃？何时崩溃？,30075,593
25672503,你知道哪些职场上和业务中的阴招、狠招？以及如何应对？,34145,137
40211178,如何评价周星驰导演的电影《美人鱼》？,23900,5675
21790919,经常加班至深夜，怎样才能保持身体健康？,37175,311
34412636,外国人吃火锅是种怎样的体验？,37407,1209
21301154,女生如何选择优雅有品味的职业装？,35986,164
21014693,人生中你经历过哪些顿悟？,37886,1844
22879746,男性有钱到底有多重要？,35635,1695
38051155,是什么经历使你性格大变？,34954,2473
36477152,有哪些说话给人下套的例子？,43029,1077
27292727,女朋友的哪些优点最让男朋友喜欢？,79785,3305
24541935,如何把一张照片用 Photoshop 做成动画背景效果？,31690,238
19832061,23 岁的你，曾处于什么样的状态？现在呢？,28766,2636
20400901,对于二十几岁的人来说，哪些事越早醒悟越好？,30137,707
30276520,二战中有哪些细思恐极的细节？,54547,1044
27195235,那些年骗过我们的名人典故都有什么？,41416,897
38642177,吃的方式能否反映一个人的教养、内涵？,36077,2784
35626056,你遇到过最奇妙的缘分是什么？,32936,4197
30835865,有哪些长期被当做灵异事件，最终被科学解释的现象？,80105,3585
30449928,目前是创业的最好时机吗？,32202,838
26125708,大学里是学业重要还是人际关系重要？大学生到底要学习哪些？,33793,930
19748747,如何开始练毛笔书法？,33212,367
20575650,二十多岁的男生冬天应该怎么穿衣服才会让女生喜欢？,41400,977
20814696,女性怎样才能练出翘臀？,45255,416
20206524,怎样的底妆能做到无妆感，怎样做到裸妆？,44336,286
27004719,毕业生如何在三年赚到 100 万？,37134,1613
25984324,哪些单机手机游戏让你玩两分钟就惊呼「太好玩了」？为什么？,68917,1373
24303670,为什么一些生活中很外向开朗的人会喜欢孤独，经常独来独往？,36736,2396
25857988,请说说你们当初是怎么找到创业的方向的？,65282,839
21691347,如何成为一名优秀的男朋友？,29502,368
37709992,长得好看，但没有男朋友是怎样的体验？,62167,5163
25258775,有哪些票房不高但是非常值得推荐的电影？,26221,535
26649467,你的老板有哪些过人之处？,34534,811
27245009,女生学什么能提升气质？,49679,883
28254054,在和女生交往中你吸取了什么经验教训？,40946,1245
31750074,有哪些适合大学生使用的化妆品？,50466,499
20875371,最值得购买的宜家（IKEA）家具有哪些？,59054,318
36872610,有没有那么一首英文歌让你听一遍就单曲循环了？,45556,3391
21051140,20 世纪 90 年代的下岗潮是怎么回事？,45534,1815
19669880,怎样的房子才算户型方正？怎样的户型是好户型？,36658,186
20469480,有哪些相当好吃的低热量食物？,62145,543
28636966,青春里最残酷的是什么事？,44353,6104
20668955,草根是否可以逆转命运？怎么做？为什么？,30526,460
26102562,你对生活很失望时坚持做了哪件事导致生活发生了改变？,27838,570
22523363,哪些知乎收藏夹关注数超过一万？,31898,19
35233811,新婚家庭可能会遇到哪些典型的，恋爱时不会遇到的问题？,33954,467
23344120,有什么很炫酷的办公桌摆件？,33520,340
24553465,减肥成功的体验和经历是怎样的？,64365,3353
30011350,如何把小户型阳台布置出有情调又不贵？,43455,297
26019573,秋冬季节如何穿毛衣才好看？,38741,279
33282874,你什么时候觉得智商被侮辱了？,67159,4338
22301314,如何在酒桌上较快地与陌生人建立起关系？,26929,94
25097604,男生应该怎么穿衣服既低调又不俗气？,42797,358
39663757,如何评价李毅吧 2016 年 1 月 20 日「出征」Facebook？,23635,1969
29301917,为什么有些男生会对初中高中喜欢过却没有追到的女孩有种超乎寻常的执念？,30929,4127
20309783,哪些国产的小众品牌，你愿以个人信誉推荐？,28904,682
22066113,早餐应该怎样吃既营养又简单而且幸福感暴增？,36112,509
20598040,有什么办法能较快地集中注意力进入状态？,37517,299
22398342,哪些美剧可以称为「神作」？,41592,1322
36417524,你最为珍藏的电影截图有哪些？,58878,3380
19632354,经常晚十二点后睡觉到底对身体有多大危害？,30989,655
19864351,关于化妆品，有哪些不为人知的秘密？,40512,258
22420716,有哪些收拾房间的诀窍？,34518,523
36403476,有哪些高质量的纪录片值得推荐?,54392,1071
19696283,哪些书让你的思想和生活有了自觉的改变？,33991,707
20167901,外行对你熟知的领域有哪些误解？,69805,8070
21112415,什么叫做情商低？,37595,1274
32029119,有哪些听起来或温暖或心酸的情话？,63071,5128
20303161,在家适合怎么做早餐？,34793,671
37217853,你在网盘或硬盘上收藏了哪些让你感到自豪的资料集？,33270,417
25563596,怎么培养自己的女儿？,31400,523
26483956,在英语学习过程中，有哪些书籍让你醍醐灌顶？,40431,250
27169678,知乎上有哪些脑洞开得极好的答案？,26250,51
25709680,有哪些轻、薄，显得时尚的保暖服装？,25879,224
20221715,如何高效地找工作？,55434,361
23315417,学习英语的最系统的方法是什么？,31523,133
25148298,那些在北上广深国外打拼的年轻人们，你们的父母怎么办？,29250,925
34666456,作为 HR，有哪些「一般人我都告诉他，但是他都不听」的忠告？,36560,197
38270275,互相喜欢的人明知不可能有结果，要在一起吗？,42330,5206
20399991,女生的美腿是怎样炼成的？成长期要注意什么？,67828,692
26503253,全球有哪些值得推荐的精品酒店 (Boutique Hotel)？,31713,188
26111474,不断跳出自己的「心理舒适区」真的能够让人们取得更大的成就吗？,32323,850
21358190,为什么说「这个时代，寒门再难出贵子」？,37977,1509
